ID,Title,Date,Views,mean_r,mean_g,mean_b,std_r,std_g,std_b,saturation,contrast,brightness,edge_density
dQw4w9WgXcQ,Rick Astley - Never Gonna Give You Up (Official Music Video),2009-10-25T06:57:33Z,1644691710,-1.074417645956418,-0.8828251717254676,-0.4520103345071394,0.1087421122064994,-0.346309836240967,-1.0738532797562792,0.2877295720459791,-0.1727248975683042,-0.90304134020643,-0.4797691250292609
oHg5SJYRHA0,RickRoll'D,2007-05-15T07:24:30Z,96169300,1.3335881556728122,1.398211826626398,1.3865072108209466,-1.2754899548083076,-1.0143012381194272,-0.2600233900280975,-1.342993123619795,-1.1292133745687212,1.3940636417541794,-0.9122292296090004
XgsrxADVo7M,How Boba Shops Really Make Money,2024-09-22T15:45:02Z,1017706,-0.2591705097163937,-0.5153866549009307,-0.9344968763138072,1.1667478426018068,1.360611074360396,1.3338766697843465,1.055263551573816,1.3019382721370238,-0.4910223015477499,1.3919983546382613
