ID,mean_r,mean_g,mean_b,std_r,std_g,std_b,saturation,contrast,brightness,edge_density
dQw4w9WgXcQ,-1.074417645956418,-0.8828251717254676,-0.45201033450713946,0.10874211220649946,-0.34630983624096706,-1.0738532797562792,0.28772957204597915,-0.1727248975683042,-0.90304134020643,-0.4797691250292609
oHg5SJYRHA0,1.3335881556728122,1.3982118266263979,1.3865072108209466,-1.2754899548083076,-1.0143012381194272,-0.26002339002809755,-1.342993123619795,-1.1292133745687212,1.3940636417541794,-0.9122292296090005
XgsrxADVo7M,-0.2591705097163937,-0.5153866549009307,-0.9344968763138072,1.1667478426018068,1.3606110743603959,1.3338766697843463,1.055263551573816,1.3019382721370238,-0.4910223015477499,1.3919983546382613
